pl_name,disc_year,disc_facility,pl_rade,pl_bmasse,hostname,sy_pnum,sy_snum
"Kepler-1854 b",2021,"Kepler",2.58746104,7.21000000,"Kepler-1854",1,1
"K2-357 b",2021,"K2",3.72000000,13.40000000,"K2-357",1,1
"K2-356 b",2021,"K2",2.29000000,5.86000000,"K2-356",1,1
"Kepler-1755 b",2021,"Kepler",5.91688317,29.40000000,"Kepler-1755",1,1
"Kepler-1757 b",2021,"Kepler",2.94660251,8.99000000,"Kepler-1757",1,1
"Kepler-1817 b",2021,"Kepler",2.27349126,5.79000000,"Kepler-1817",1,1
"Kepler-1818 b",2021,"Kepler",1.71360684,3.58000000,"Kepler-1818",1,1
"Kepler-1857 b",2021,"Kepler",1.96065412,4.50000000,"Kepler-1857",1,1
"K2-184 b",2018,"K2",1.47000000,2.76000000,"K2-184",1,1
"K2-358 b",2021,"K2",2.68000000,7.65000000,"K2-358",1,1
"Kepler-1963 b",2021,"Kepler",0.74437023,0.33700000,"Kepler-1963",1,1
"Kepler-1911 b",2021,"Kepler",1.01100000,1.01000000,"Kepler-1911",1,1
"Kepler-1893 b",2021,"Kepler",1.70557445,3.55000000,"Kepler-1893",1,1
"Kepler-1964 b",2021,"Kepler",1.78105870,3.83000000,"Kepler-1964",1,1
"KOI-4777.01",2022,"Kepler",0.51000000,99.20000000,"KOI-4777",1,1
"HD 360 b",2021,"Okayama Astrophysical Observatory",14.00000000,238.37130525,"HD 360",1,1
"Kepler-1897 b",2021,"Kepler",2.81407954,8.32000000,"Kepler-1897",1,1
"Kepler-1898 b",2021,"Kepler",0.93353523,0.76000000,"Kepler-1898",1,1
"Kepler-1967 b",2021,"Kepler",0.73022577,0.31500000,"Kepler-1967",1,1
"HD 79181 b",2021,"Okayama Astrophysical Observatory",14.10000000,203.41018048,"HD 79181",1,1
"HD 10975 b",2021,"Okayama Astrophysical Observatory",14.30000000,143.02278315,"HD 10975",1,1
"HD 99283 b",2021,"Okayama Astrophysical Observatory",13.80000000,308.29355479,"HD 99283",1,1
"Kepler-1913 b",2021,"Kepler",1.51852059,2.92000000,"Kepler-1913",1,1
"ups Leo b",2021,"Okayama Astrophysical Observatory",14.20000000,162.09248757,"ups Leo",1,1
"Kepler-1906 b",2021,"Kepler",2.77615754,8.13000000,"Kepler-1906",1,1
"Kepler-1907 b",2021,"Kepler",0.86973029,0.58900000,"Kepler-1907",2,1
"Kepler-1916 b",2021,"Kepler",2.61757235,7.35000000,"Kepler-1916",1,1
"gam Psc b",2021,"Okayama Astrophysical Observatory",13.60000000,425.89006538,"gam Psc",1,1
"HIP 34222 b",2021,"Cerro Tololo Inter-American Observatory",13.90000000,263.79757781,"HIP 34222",1,1
"Kepler-1910 b",2021,"Kepler",1.18400000,1.78000000,"Kepler-1910",1,1
"Kepler-1717 b",2021,"Kepler",2.98929758,9.21000000,"Kepler-1717",1,1
"Kepler-1919 b",2021,"Kepler",2.62390658,7.38000000,"Kepler-1919",1,1
"Kepler-1918 b",2021,"Kepler",2.29763023,5.89000000,"Kepler-1918",1,1
"Kepler-1920 b",2021,"Kepler",2.95415848,9.03000000,"Kepler-1920",1,1
"HIP 86221 b",2021,"Cerro Tololo Inter-American Observatory",14.00000000,225.65816897,"HIP 86221",1,1
"K2-387 b",2022,"K2",7.32200000,42.20000000,"K2-387",1,1
"KMT-2021-BLG-0912L b",2022,"KMTNet",1.49000000,2.81000000,"KMT-2021-BLG-0912L",1,1
"Kepler-589 c",2021,"Kepler",1.11727238,1.45000000,"Kepler-589",2,1
"Kepler-1922 b",2021,"Kepler",2.29064904,5.86000000,"Kepler-1922",1,1
"K2-373 b",2022,"K2",2.06100000,4.90000000,"K2-373",1,1
"Kepler-1936 b",2021,"Kepler",3.16615594,10.20000000,"Kepler-1936",1,1
"Kepler-1937 b",2021,"Kepler",3.02291330,9.39000000,"Kepler-1937",1,1
"Kepler-1927 b",2021,"Kepler",3.40627075,11.50000000,"Kepler-1927",1,1
"K2-382 b",2022,"K2",2.07200000,4.95000000,"K2-382",1,1
"Kepler-1938 b",2021,"Kepler",1.82828927,4.00000000,"Kepler-1938",1,1
"Kepler-1939 b",2021,"Kepler",1.16480773,1.68000000,"Kepler-1939",1,1
"Kepler-1940 b",2021,"Kepler",1.54732469,3.01000000,"Kepler-1940",1,1
"Kepler-1722 b",2021,"Kepler",2.86719266,8.58000000,"Kepler-1722",1,1
"K2-381 b",2022,"K2",1.07500000,1.26000000,"K2-381",3,1
"Kepler-1942 b",2021,"Kepler",2.11702870,5.13000000,"Kepler-1942",1,1
"Kepler-1944 b",2021,"Kepler",2.75971163,8.05000000,"Kepler-1944",1,1
"Kepler-1930 b",2021,"Kepler",1.52955541,2.95000000,"Kepler-1930",1,1
"Kepler-1266 c",2021,"Kepler",1.68023962,3.46000000,"Kepler-1266",2,1
"Kepler-1945 b",2021,"Kepler",1.28900000,2.21000000,"Kepler-1945",1,1
"Kepler-529 d",2021,"Kepler",2.79502603,8.22000000,"Kepler-529",3,1
"YZ Cet b",2017,"La Silla Observatory",0.91300000,0.70000000,"YZ Cet",3,1
"YZ Cet c",2017,"La Silla Observatory",1.05000000,1.14000000,"YZ Cet",3,1
"Kepler-913 c",2021,"Kepler",3.85807090,14.20000000,"Kepler-913",2,1
"Kepler-1719 b",2021,"Kepler",3.95000623,14.80000000,"Kepler-1719",1,1
"Kepler-1926 b",2021,"Kepler",2.31495961,5.97000000,"Kepler-1926",1,1
"Kepler-1718 b",2021,"Kepler",2.56852070,7.12000000,"Kepler-1718",1,1
"Kepler-1972 c",2022,"Kepler",0.86800000,2.11000000,"Kepler-1972",2,1
"Kepler-501 c",2021,"Kepler",1.68119739,3.47000000,"Kepler-501",2,1
"Kepler-1312 c",2021,"Kepler",1.02732734,1.07000000,"Kepler-1312",2,1
"Kepler-1950 b",2021,"Kepler",1.52696349,2.95000000,"Kepler-1950",1,1
"Kepler-1951 b",2021,"Kepler",2.32107188,6.00000000,"Kepler-1951",1,1
"Kepler-607 c",2021,"Kepler",2.76001201,8.05000000,"Kepler-607",2,1
"Kepler-1721 b",2021,"Kepler",3.11856756,9.90000000,"Kepler-1721",1,1
"Kepler-1869 b",2021,"Kepler",1.11955354,1.46000000,"Kepler-1869",2,1
"Kepler-1315 c",2021,"Kepler",1.84398883,4.06000000,"Kepler-1315",2,1
"Kepler-1728 b",2021,"Kepler",2.95501875,9.04000000,"Kepler-1728",1,1
"Kepler-1705 c",2021,"Kepler",2.05000000,5.42000000,"Kepler-1705",2,1
"Kepler-1322 c",2021,"Kepler",2.15492527,5.29000000,"Kepler-1322",2,1
"Kepler-1693 c",2021,"Kepler",0.97698289,0.89400000,"Kepler-1693",2,1
"Kepler-1956 b",2021,"Kepler",1.08940238,1.32000000,"Kepler-1956",1,1
"Kepler-1957 b",2021,"Kepler",0.94374867,0.79000000,"Kepler-1957",1,1
"Kepler-1711 b",2021,"Kepler",1.92300000,4.36000000,"Kepler-1711",1,1
"Kepler-1888 b",2021,"Kepler",1.32578716,2.32000000,"Kepler-1888",1,1
"Kepler-1959 b",2021,"Kepler",1.14315727,1.57000000,"Kepler-1959",1,1
"OGLE-2018-BLG-0532L b",2020,"OGLE",2.37000000,6.22800000,"OGLE-2018-BLG-0532L",1,1
"b Cen AB b",2021,"Paranal Observatory",12.40000000,3464.32963630,"b Cen A",1,2
"Kepler-1890 b",2021,"Kepler",0.86867375,0.58700000,"Kepler-1890",1,1
"Kepler-1892 b",2021,"Kepler",1.83707938,4.03000000,"Kepler-1892",1,1
"K2-317 b",2020,"K2",2.93000000,8.91000000,"K2-317",1,1
"K2-396 b",2022,"K2",1.57900000,3.12000000,"K2-396",2,1
"K2-397 b",2022,"K2",2.41700000,6.42000000,"K2-397",1,1
"K2-319 b",2020,"K2",2.79000000,8.20000000,"K2-319",1,1
"HD 174205 b",2022,"Bohyunsan Optical Astronomical Observatory",13.00000000,1334.87930940,"HD 174205",1,1
"K2-400 b",2022,"K2",1.16300000,1.67000000,"K2-400",1,1
"K2-322 b",2020,"K2",1.92000000,4.35000000,"K2-322",1,1
"HD 106252 b",2002,"Lick Observatory",12.50000000,3178.28407000,"HD 106252",1,1
"KELT-14 b",2016,"KELT-South",19.53728700,408.09372000,"KELT-14",1,1
"K2-402 b",2022,"K2",2.67800000,7.65000000,"K2-402",1,1
"K2-324 b",2020,"K2",2.43000000,6.48000000,"K2-324",1,1
"HD 171238 b",2009,"La Silla Observatory",12.50000000,2796.88998160,"HD 171238",1,1
"HD 81040 b",2005,"Multiple Observatories",12.60000000,2301.07766668,"HD 81040",1,1
"Kepler-167 e",2016,"Kepler",10.16000000,321.00669107,"Kepler-167",4,2
"HD 140901 c",2022,"Multiple Observatories",13.40000000,572.09113260,"HD 140901",2,1
"K2-404 b",2022,"K2",2.53000000,6.94000000,"K2-404",1,1
"K2-326 b",2020,"K2",2.28000000,5.82000000,"K2-326",1,1
"K2-407 b",2022,"K2",1.28300000,2.19000000,"K2-407",2,1
"K2-407 c",2022,"K2",1.36000000,2.42000000,"K2-407",2,1
"HD 29021 b",2017,"Haute-Provence Observatory",12.90000000,1420.69297929,"HD 29021",1,1
"K2-408 b",2022,"K2",1.67700000,3.45000000,"K2-408",1,1
"Ross 508 b",2022,"Subaru Telescope",1.83000000,4.00000000,"Ross 508",1,1
"HD 83443 b",2002,"Multiple Observatories",14.10000000,127.76701961,"HD 83443",2,1
"K2-374 c",2022,"K2",2.21300000,5.53000000,"K2-374",2,1
"K2-374 b",2022,"K2",1.59300000,3.16000000,"K2-374",2,1
"HD 83443 c",2022,"Multiple Observatories",13.60000000,476.74261050,"HD 83443",2,1
"KMT-2021-BLG-0171L b",2022,"KMTNet",3.35000000,11.20000000,"KMT-2021-BLG-0171L",1,1
"K2-384 b",2022,"K2",1.07600000,1.26000000,"K2-384",5,1
"iot Dra c",2022,"La Silla Observatory",12.20000000,4958.12314920,"iot Dra",2,1
"iot Dra b",2002,"Lick Observatory",12.40000000,3756.73177074,"iot Dra",2,1
"KMT-2021-BLG-1689L b",2022,"KMTNet",7.71000000,46.00000000,"KMT-2021-BLG-1689L",1,1
"K2-365 b",2022,"K2",2.90600000,8.78000000,"K2-365",1,1
"K2-379 b",2022,"K2",2.18100000,5.40000000,"K2-379",1,1
"EPIC 206317286 c",2022,"K2",2.09400000,5.03000000,"EPIC 206317286",2,1
"AB Aur b",2022,"Subaru Telescope",12.50000000,2860.45566300,"AB Aur",1,1
"K2-384 c",2022,"K2",1.19100000,1.82000000,"K2-384",5,1
"K2-372 b",2022,"K2",2.94500000,8.98000000,"K2-372",1,1
"GJ 9066 c",2020,"Multiple Observatories",9.60000000,66.74396547,"GJ 9066",1,1
"HD 39091 b",2001,"Anglo-Australian Telescope",12.30000000,4481.38053870,"HD 39091",3,1
"TOI-1518 b",2021,"Multiple Observatories",21.05046575,581.62598481,"TOI-1518",1,1
"pi Men d",2022,"La Silla Observatory",3.72000000,13.38000000,"HD 39091",3,1
"K2-384 e",2022,"K2",1.34500000,2.37000000,"K2-384",5,1
"K2-378 b",2022,"K2",2.88000000,8.65000000,"K2-378",1,1
"2MASS J19383260+4603591 b",2015,"Kepler",13.40000000,603.87700000,"2MASS J19383260+4603591",3,2
"Kepler-451 d",2022,"Multiple Observatories",13.50000000,559.37799632,"2MASS J19383260+4603591",3,2
"OGLE-2014-BLG-0676L b",2016,"OGLE",13.00000000,1169.60853776,"OGLE-2014-BLG-0676L",1,1
"K2-393 b",2022,"K2",2.35200000,6.13000000,"K2-393",1,1
"TOI-5799 c",2025,"Transiting Exoplanet Survey Satellite (TESS)",1.76000000,3.75000000,"TOI-5799",2,1
"HD 103891 b",2022,"La Silla Observatory",13.20000000,918.52409623,"HD 103891",1,1
"KOI-984 c",2022,"Kepler",14.10000000,209.80000000,"KOI-984",2,1
"K2-389 c",2022,"K2",2.04000000,4.82000000,"K2-389",2,1
"HD 7924 d",2015,"W. M. Keck Observatory",,1568.16536014,"HD 7924",3,1
"K2-392 b",2022,"K2",1.85000000,4.08000000,"K2-392",1,1
"GJ 3090 c",2026,"Multiple Facilities",3.14000000,10.00000000,"GJ 3090",2,1
"GJ 4274 b",2026,"Mauna Kea Observatory",1.53000000,2.97000000,"GJ 4274",2,1
"HD 33142 b",2011,"W. M. Keck Observatory",13.70000000,400.46379282,"HD 33142",3,1
"HD 33142 c",2018,"W. M. Keck Observatory",13.90000000,282.86728223,"HD 33142",3,1
"K2-395 b",2022,"K2",2.59700000,7.26000000,"K2-395",2,1
"K2-395 c",2022,"K2",3.39500000,11.40000000,"K2-395",2,1
"HIP 8541 b",2016,"Multiple Observatories",12.60000000,2451.72833160,"HIP 8541",2,2
"HD 142 A d",2022,"Multiple Observatories",10.90000000,82.63538582,"HD 142",3,2
"HD 144899 b",2022,"Multiple Observatories",4.77000000,20.34101805,"HD 144899",1,1
"GJ 2030 c",2022,"Multiple Observatories",12.30000000,4069.15709482,"GJ 2030",2,1
"HD 125612 c",2009,"La Silla Observatory",4.07000000,15.57359194,"HD 125612",3,2
"HD 219828 c",2016,"Multiple Facilities",12.20000000,5102.41724598,"HD 219828",2,1
"HD 214823 b",2016,"Haute-Provence Observatory",12.10000000,5914.78665427,"HD 214823",1,2
"GJ 676 A c",2016,"Paranal Observatory",12.30000000,4288.14086724,"GJ 676 A",4,2
"HD 149806 b",2022,"Multiple Observatories",12.30000000,4003.68444298,"HD 149806",1,1
"GJ 9714 b",2022,"Multiple Observatories",12.50000000,2988.54051102,"GJ 9714",1,1
"HD 142 b",2001,"Anglo-Australian Telescope",12.70000000,2256.58168970,"HD 142",3,2
"HD 139357 b",2008,"Thueringer Landessternwarte Tautenburg",12.10000000,6315.56827550,"HD 139357",1,1
"HD 224538 b",2016,"Multiple Observatories",12.70000000,2075.73732612,"HD 224538",1,1
"HD 153557 d",2022,"Multiple Observatories",11.90000000,8725.66108578,"HD 153557",3,1
"HD 115404 A b",2022,"Multiple Observatories",6.09000000,30.82935548,"HD 115404 A",2,1
"HIP 67537 b",2017,"Multiple Observatories",12.30000000,4309.11754211,"HIP 67537",1,1
"HD 30177 c",2016,"Multiple Observatories",12.70000000,1954.64470305,"HD 30177",2,1
"HD 156098 b",2022,"Multiple Observatories",4.12000000,15.89142035,"HD 156098",2,1
"HD 12235 c",2022,"Multiple Observatories",12.50000000,3135.69506346,"HD 12235",2,1
"HD 203387 b",2022,"Multiple Observatories",13.10000000,1106.04285636,"HD 203387",2,1
"HD 169830 c",2003,"La Silla Observatory",12.60000000,2437.42605328,"HD 169830",2,1
"HD 169830 b",2000,"La Silla Observatory",13.20000000,804.42369812,"HD 169830",2,1
"HD 156098 c",2022,"Multiple Observatories",12.80000000,1661.60691180,"HD 156098",2,1
"HIP 35965 b",2022,"Multiple Observatories",12.60000000,2589.98368864,"HIP 35965",1,1
"HD 203387 c",2022,"Multiple Observatories",12.60000000,2378.94562640,"HD 203387",2,1
"bet Pic c",2019,"La Silla Observatory",12.50000000,3222.46221857,"bet Pic",2,1
"HD 25015 b",2019,"La Silla Observatory",12.50000000,2884.92845034,"HD 25015",1,1
"GJ 229 b",2014,"Multiple Observatories",3.97000000,14.93793513,"GJ 229",2,3
"HD 18143 c",2022,"Multiple Observatories",12.50000000,3177.64841319,"HD 18143",2,1
"HD 217786 b",2011,"La Silla Observatory",12.30000000,4402.55909376,"HD 217786",2,2
"HD 204313 c",2015,"La Silla Observatory",4.31000000,17.16273398,"HD 204313",3,1
"HD 125390 b",2019,"W. M. Keck Observatory",11.90000000,8646.20398403,"HD 125390",1,1
"HD 81817 b",2020,"Bohyunsan Optical Astronomical Observatory",12.00000000,7668.56380410,"HD 81817",2,1
"HD 190228 b",2022,"Multiple Observatories",12.90000000,1598.67688721,"HD 190228",1,1
"HD 23596 b",2003,"Haute-Provence Observatory",12.40000000,3786.60764100,"HD 23596",1,2
"HIP 90988 b",2021,"Multiple Observatories",13.40000000,668.07531151,"HIP 90988",1,1
"HD 145675 c",2021,"Multiple Observatories",12.90000000,1597.08774518,"14 Her",2,1
"HD 204313 e",2022,"Multiple Observatories",12.20000000,4868.17771002,"HD 204313",3,1
"HD 30177 b",2002,"Anglo-Australian Telescope",12.60000000,2670.71210402,"HD 30177",2,1
"HD 217958 b",2022,"Multiple Observatories",14.20000000,166.54208527,"HD 217958",1,1
"HD 213519 b",2022,"Multiple Observatories",2.99000000,9.21702380,"HD 213519",1,1
"HD 43197 b",2010,"La Silla Observatory",14.20000000,175.75910907,"HD 43197",2,1
"HD 4113 b",2007,"La Silla Observatory",13.50000000,541.26177712,"HD 4113",1,3
"HD 95544 b",2021,"Haute-Provence Observatory",12.80000000,1913.64483855,"HD 95544",1,1
"HD 25912 c",2022,"Multiple Observatories",12.20000000,5252.75008249,"HD 25912",2,1
"HD 105618 c",2022,"Multiple Observatories",11.90000000,8419.59232984,"HD 105618",2,1
"HD 28192 b",2022,"Multiple Observatories",12.20000000,99.79811980,"HD 28192",1,1
"HD 43197 c",2022,"Multiple Observatories",12.60000000,2500.67390628,"HD 43197",2,1
"HD 74156 c",2003,"Haute-Provence Observatory",12.50000000,2753.98314665,"HD 74156",2,1
"HD 74156 b",2003,"Haute-Provence Observatory",13.50000000,532.36258173,"HD 74156",2,1
"HD 7449 b",2011,"La Silla Observatory",12.60000000,2597.92939882,"HD 7449",1,2
"HD 110537 b",2022,"Multiple Observatories",11.90000000,8612.83200129,"HD 110537",1,1
"HD 56957 b",2022,"Multiple Observatories",12.80000000,1880.90851263,"HD 56957",1,1
"HD 86264 b",2009,"Lick Observatory",12.50000000,3117.26101586,"HD 86264",1,1
"HD 111232 c",2022,"Multiple Observatories",12.20000000,5740.93451564,"HD 111232",2,1
"HD 62549 b",2022,"Multiple Observatories",12.60000000,2707.58019923,"HD 62549",1,1
"HD 142 c",2012,"Anglo-Australian Telescope",12.40000000,3464.64746471,"HD 142",3,2
"HD 11343 c",2022,"Multiple Observatories",13.90000000,255.53403923,"HIP 8541",2,2
"HD 73267 c",2022,"Multiple Observatories",12.80000000,1630.77755632,"HD 73267",2,1
"14 Her b",2002,"W. M. Keck Observatory",12.60000000,2559.47216157,"14 Her",2,1
"HD 219077 b",2012,"La Silla Observatory",12.50000000,3057.50927534,"HD 219077",1,1
"HD 113337 b",2013,"Haute-Provence Observatory",13.10000000,1035.80277841,"HD 113337",2,3
"HD 125271 b",2022,"Multiple Observatories",12.40000000,3465.60094993,"HD 125271",1,1
"HD 127506 b",2022,"Multiple Observatories",5.67000000,27.33324300,"HD 127506",1,1
"HD 81817 c",2022,"Multiple Observatories",12.00000000,7185.78245386,"HD 81817",2,1
"bet Pic b",2008,"Paranal Observatory",18.49485000,3727.80938570,"bet Pic",2,1
"HD 145934 b",2015,"W. M. Keck Observatory",13.40000000,658.54045930,"HD 145934",1,1
"HIP 97233 b",2014,"Multiple Observatories",12.10000000,6098.17364511,"HIP 97233",1,1
"HD 215497 b",2009,"La Silla Observatory",,1588.82420659,"HD 215497",2,1
"HD 93351 b",2022,"Multiple Observatories",1.69000000,3.49611248,"HD 93351",2,1
"HD 88072 b",2022,"Multiple Observatories",12.60000000,2511.79790052,"HD 88072",1,1
"HD 93351 c",2022,"Multiple Observatories",12.30000000,4154.01727949,"HD 93351",2,1
"HD 10697 b",1999,"W. M. Keck Observatory",12.80000000,1825.28854140,"HD 10697",1,1
"KMT-2021-BLG-2294L b",2022,"KMTNet",5.02000000,22.24798849,"KMT-2021-BLG-2294L",1,1
"MOA-2007-BLG-400L b",2008,"MOA",13.50000000,540.30829190,"MOA-2007-BLG-400L",1,1
"KMT-2021-BLG-1077L b",2022,"KMTNet",9.86000000,69.92224954,"KMT-2021-BLG-1077L",2,1
"HD 10180 e",2010,"La Silla Observatory",5.39000000,25.10000000,"HD 10180",6,1
"Wolf 1069 b",2023,"Calar Alto Observatory",1.08000000,1.26000000,"Wolf 1069",1,1
"OGLE-2017-BLG-1691L b",2022,"OGLE",3.92000000,14.62010672,"OGLE-2017-BLG-1691L",1,1
"KMT-2021-BLG-0320L b",2022,"KMTNet",6.20000000,31.78284070,"KMT-2021-BLG-0320L",1,1
"Kepler-138 b",2014,"Kepler",0.64000000,0.07000000,"Kepler-138",4,1
"MOA-2020-BLG-135L b",2022,"MOA",3.37000000,11.30000000,"MOA-2020-BLG-135L",1,1
"TrES-2 b",2006,"TrES",15.24424000,473.56670000,"TrES-2",1,2
"TOI-6223 b",2025,"Transiting Exoplanet Survey Satellite (TESS)",5.07000000,22.60000000,"TOI-6223",1,1
"WASP-47 d",2015,"K2",3.65000000,15.50000000,"WASP-47",4,1
"Kepler-138 d",2014,"Kepler",1.51000000,2.10000000,"Kepler-138",4,1
"Kepler-138 c",2014,"Kepler",1.51000000,2.30000000,"Kepler-138",4,1
"OGLE-2006-BLG-284L A b",2020,"OGLE",14.30000000,144.00000000,"OGLE-2006-BLG-284L A",1,2
"KMT-2018-BLG-2602L b",2022,"KMTNet",13.70000000,365.50266805,"KMT-2018-BLG-2602L",1,1
"K2-413 c",2022,"K2",1.23270000,2.05000000,"K2-413",2,1
"K2-414 c",2022,"K2",1.92870000,4.38000000,"K2-414",2,1
"OGLE-2018-BLG-1119L b",2022,"OGLE",13.90000000,289.22385037,"OGLE-2018-BLG-1119L",1,1
"WASP-65 b",2013,"SuperWASP",12.46400000,492.62000000,"WASP-65",1,1
"HAT-P-21 b",2010,"HATNet",12.44199000,1547.83210000,"HAT-P-21",1,1
"MOA-2019-BLG-008L b",2022,"MOA",12.20000000,5720.91132600,"MOA-2019-BLG-008L",1,1
"K2-3 b",2015,"K2",2.07800000,5.11000000,"K2-3",3,1
"HIP 21152 b",2022,"Multiple Observatories",12.00000000,7627.88176800,"HIP 21152",1,2
"K2-38 c",2016,"K2",2.29000000,8.30000000,"K2-38",2,1
"K2-38 b",2016,"K2",1.54000000,7.30000000,"K2-38",2,1
"KMT-2021-BLG-0909L b",2023,"KMTNet",13.70000000,400.46379282,"KMT-2021-BLG-0909L",1,1
"KMT-2021-BLG-2478L b",2023,"KMTNet",13.90000000,286.04556630,"KMT-2021-BLG-2478L",1,1
"HD 95735 c",2021,"Multiple Observatories",3.76000000,13.60000000,"GJ 411",2,1
"KMT-2019-BLG-0414L b",2022,"KMTNet",12.90000000,1452.47581999,"KMT-2019-BLG-0414L",1,1
"KMT-2017-BLG-1194L b",2023,"KMTNet",1.70000000,3.54000000,"KMT-2017-BLG-1194L",1,1
"WASP-88 b",2014,"SuperWASP",16.36514000,133.48860000,"WASP-88",1,1
"TOI-1238 b",2022,"Transiting Exoplanet Survey Satellite (TESS)",1.21000000,3.76000000,"TOI-1238",2,1
"HATS-8 b",2015,"HATSouth",9.78545700,43.86054000,"HATS-8",1,1
"GJ 1002 c",2022,"Multiple Observatories",1.10000000,1.36000000,"GJ 1002",2,1
"KMT-2017-BLG-1003L b",2023,"KMTNet",2.13000000,5.19000000,"KMT-2017-BLG-1003L",1,1
"KMT-2019-BLG-1552L b",2022,"KMTNet",13.00000000,1287.20504835,"KMT-2019-BLG-1552L",1,1
"HD 45364 b",2008,"La Silla Observatory",9.03000000,60.16491745,"HD 45364",2,1
"L 363-38 b",2023,"Paranal Observatory",2.00000000,4.67000000,"L 363-38",1,1
"WASP-56 b",2012,"SuperWASP",10.53646000,143.02350000,"WASP-56",1,2
"KMT-2019-BLG-2974L b",2022,"KMTNet",11.40000000,88.99195396,"KMT-2019-BLG-2974L",1,1
"TIC 279401253 b",2023,"Transiting Exoplanet Survey Satellite (TESS)",11.20898070,1951.46641898,"TIC 279401253",2,1
"HD 45364 c",2008,"La Silla Observatory",14.20000000,174.48779544,"HD 45364",2,1
"HD 167768 b",2022,"Okayama Astrophysical Observatory",13.90000000,270.15414595,"HD 167768",1,1
"KMT-2019-BLG-0253L b",2022,"KMTNet",2.99000000,9.20000000,"KMT-2019-BLG-0253L",1,1
"OGLE-2018-BLG-0506L b",2022,"OGLE",4.18000000,16.30000000,"OGLE-2018-BLG-0506L",1,1
"TIC 279401253 c",2023,"Multiple Observatories",12.60000000,2548.98382414,"TIC 279401253",2,1
"HD 184010 d",2022,"Okayama Astrophysical Observatory",14.30000000,143.02278315,"HD 184010",3,1
"HD 184010 b",2022,"Okayama Astrophysical Observatory",12.10000000,98.52680617,"HD 184010",3,1
"NGTS-23 b",2022,"Next-Generation Transit Survey (NGTS)",14.20177855,194.82881349,"NGTS-23",1,1
"OGLE-2018-BLG-0977L b",2022,"OGLE",2.41000000,6.40000000,"OGLE-2018-BLG-0977L",1,1
"HAT-P-26 b",2010,"HATNet",7.06167000,22.24810000,"HAT-P-26",1,1
"Kepler-1643 b",2016,"Kepler",2.32000000,5.99000000,"Kepler-1643",1,1
"KOI-7913 b",2022,"Kepler",2.34000000,6.08000000,"KOI-7913 A",1,2
"WASP-77 A b",2012,"SuperWASP",13.56000000,529.31142902,"WASP-77 A",1,2
"KMT-2021-BLG-1391L b",2022,"KMTNet",1.97000000,4.55000000,"KMT-2021-BLG-1391L",1,1
"KMT-2021-BLG-1253L b",2022,"KMTNet",4.59000000,19.05000000,"KMT-2021-BLG-1253L",1,1
"KIC 3526061 b",2022,"McDonald Observatory",12.10000000,5768.58558705,"KIC 3526061",1,1
"WISE J033605.05-014350.4 b",2023,"James Webb Space Telescope (JWST)",12.60000000,2622.08435775,"WISE J033605.05-014350.4",1,1
"Kepler-107 e",2014,"Kepler",2.90300000,14.10000000,"Kepler-107",4,1
"OGLE-2018-BLG-1367L b",2022,"KMTNet",13.80000000,301.93698665,"OGLE-2018-BLG-1367L",1,1
"HAT-P-28 b",2011,"HATNet",13.58500000,198.95300000,"HAT-P-28",1,1
"MOA-2022-BLG-249L b",2023,"MOA",2.04000000,4.83000000,"MOA-2022-BLG-249L",1,1
"DMPP-4 b",2023,"Multiple Observatories",3.53000000,12.20000000,"DMPP-4",1,1
"OGLE-2018-BLG-1212L b",2022,"KMTNet",9.32000000,63.56568140,"OGLE-2018-BLG-1212L",1,1
"K2-2016-BLG-0005L b",2023,"K2",13.70000000,349.61124770,"K2-2016-BLG-0005L",1,1
"HN Lib b",2023,"Calar Alto Observatory",2.20000000,5.46000000,"HN Lib",1,1
"Kepler-454 d",2023,"Roque de los Muchachos Observatory",13.30000000,734.18362017,"Kepler-454",3,2
"WASP-64 b",2012,"SuperWASP",14.24700000,403.94500000,"WASP-64",1,2
"Kepler-323 c",2014,"Kepler",1.57000000,6.80000000,"Kepler-323",2,1
"TrES-4 b",2007,"TrES",18.04649000,247.90740000,"TrES-4",1,2
"HAT-P-20 b",2010,"HATNet",9.71800000,2302.89900000,"HAT-P-20",1,1
"WASP-35 b",2011,"SuperWASP",14.57170000,225.65930000,"WASP-35",1,1
"KMT-2021-BLG-2010L b",2023,"KMTNet",13.80000000,340.07639549,"KMT-2021-BLG-2010L",1,1
"Kepler-409 b",2014,"Kepler",1.19900000,6.00000000,"Kepler-409",1,1
"Kepler-20 f",2011,"Kepler",0.95200000,1.40000000,"Kepler-20",6,2
"KMT-2019-BLG-1216L b",2023,"KMTNet",5.98000000,29.87587026,"KMT-2019-BLG-1216L",1,1
"HD 74698 b",2023,"La Silla Observatory",5.12000000,23.00000000,"HD 74698",2,1
"HD 112300 b",2023,"Bohyunsan Optical Astronomical Observatory",12.20000000,5031.22368281,"HD 112300",1,1
"HD 36384 b",2023,"Bohyunsan Optical Astronomical Observatory",12.70000000,2097.66748620,"HD 36384",1,1
"OGLE-2019-BLG-0249L b",2023,"OGLE",12.70000000,2262.93825784,"OGLE-2019-BLG-0249L",1,1
